05/14/26-14:10:49.717781 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32502,,0,alert,Allow
05/14/26-14:10:49.734279 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32503,,0,alert,Allow
05/14/26-14:10:49.734279 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32503,,0,alert,Allow
05/14/26-14:10:49.734517 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32504,,0,alert,Allow
05/14/26-14:10:49.734517 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32504,,0,alert,Allow
05/14/26-14:10:49.798637 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32505,,0,alert,Allow
05/14/26-14:10:49.798637 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,39458,172.30.2.101,21,32505,,0,alert,Allow
05/14/26-14:11:48.033716 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,135,33895,,0,alert,Allow
05/14/26-14:11:48.033735 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,25,28220,,0,alert,Allow
05/14/26-14:11:48.033755 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,23,33603,,0,alert,Allow
05/14/26-14:11:48.033768 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,111,60870,,0,alert,Allow
05/14/26-14:11:48.033781 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,80,22540,,0,alert,Allow
05/14/26-14:11:48.033781 ,1,1000003,1,"LAB HTTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,80,22540,,0,alert,Allow
05/14/26-14:11:48.033794 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,587,43254,,0,alert,Allow
05/14/26-14:11:48.033806 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,199,57376,,0,alert,Allow
05/14/26-14:11:48.033820 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,8080,799,,0,alert,Allow
05/14/26-14:11:48.033833 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,110,44883,,0,alert,Allow
05/14/26-14:11:48.033845 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,5900,1781,,0,alert,Allow
05/14/26-14:11:48.040665 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,25,0,,0,alert,Allow
05/14/26-14:11:48.040688 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,23,0,,0,alert,Allow
05/14/26-14:11:48.041357 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,111,0,,0,alert,Allow
05/14/26-14:11:48.041371 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,80,0,,0,alert,Allow
05/14/26-14:11:48.041371 ,1,1000003,1,"LAB HTTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,80,0,,0,alert,Allow
05/14/26-14:11:48.041385 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,5900,0,,0,alert,Allow
05/14/26-14:11:48.042183 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,443,8530,,0,alert,Allow
05/14/26-14:11:48.042198 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,445,52587,,0,alert,Allow
05/14/26-14:11:48.042212 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,113,29085,,0,alert,Allow
05/14/26-14:11:48.042226 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,143,53615,,0,alert,Allow
05/14/26-14:11:48.042240 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1720,11954,,0,alert,Allow
05/14/26-14:11:48.042271 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3389,39625,,0,alert,Allow
05/14/26-14:11:48.042298 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,21,30015,,0,alert,Allow
05/14/26-14:11:48.042298 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,21,30015,,0,alert,Allow
05/14/26-14:11:48.042313 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,256,19093,,0,alert,Allow
05/14/26-14:11:48.042340 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1723,64166,,0,alert,Allow
05/14/26-14:11:48.042367 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,995,47866,,0,alert,Allow
05/14/26-14:11:48.042381 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,445,0,,0,alert,Allow
05/14/26-14:11:48.042409 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3306,17392,,0,alert,Allow
05/14/26-14:11:48.042497 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,139,18097,,0,alert,Allow
05/14/26-14:11:48.042509 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,8888,60704,,0,alert,Allow
05/14/26-14:11:48.042537 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,22,55908,,0,alert,Allow
05/14/26-14:11:48.042537 ,1,1000002,1,"LAB SSH Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,22,55908,,0,alert,Allow
05/14/26-14:11:48.042565 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,554,29723,,0,alert,Allow
05/14/26-14:11:48.042577 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,993,15738,,0,alert,Allow
05/14/26-14:11:48.042605 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1025,20699,,0,alert,Allow
